date,WALCL,TREAST,WTREGEN,WORAL,WCURCIR,WDTGAL,TOTBKCR,TOTLL
2016-12-14,4470973.0,2463531.0,324525.0,0.0,1497476.0,325271.0,12077.3206,8760.7081
2016-12-21,4469089.0,2463566.0,388497.0,0.0,1499308.0,387014.0,12070.8657,8760.0486
2016-12-28,4451451.0,2463601.0,380679.0,0.0,1506062.0,372825.0,12062.0241,8750.8487
2017-01-04,4453101.0,2463591.0,387989.0,0.0,1509346.0,371833.0,12091.5256,8770.8355
2017-01-11,4452509.0,2463548.0,372492.0,0.0,1505424.0,369010.0,12099.09,8785.0396
2017-01-18,4460758.0,2463504.0,366090.0,0.0,1503204.0,396916.0,12107.5436,8787.9094
2017-01-25,4452838.0,2463462.0,390842.0,0.0,1500341.0,401735.0,12112.2375,8785.4834
2017-02-01,4453881.0,2463426.0,374841.0,0.0,1498401.0,339229.0,12127.6088,8801.8935
2017-02-08,4456236.0,2463436.0,305735.0,0.0,1502304.0,287035.0,12133.9666,8800.514
2017-02-15,4454676.0,2463446.0,309919.0,0.0,1506748.0,274178.0,12151.5865,8807.5647
2017-02-22,4468702.0,2463456.0,258292.0,0.0,1511166.0,228171.0,12156.4922,8805.7051
2017-03-01,4458018.0,2463488.0,175496.0,0.0,1515490.0,148385.0,12165.409,8813.259
2017-03-08,4459840.0,2463650.0,88220.0,0.0,1525030.0,66163.0,12155.439,8799.1316
2017-03-15,4469577.0,2463812.0,38579.0,0.0,1529114.0,23416.0,12172.8891,8812.4095
2017-03-22,4478236.0,2463974.0,70827.0,0.0,1531822.0,54245.0,12172.269,8807.5503
2017-03-29,4469618.0,2464335.0,65187.0,0.0,1534138.0,63101.0,12157.7322,8804.6944
2017-04-05,4474634.0,2464454.0,89210.0,0.0,1537195.0,82953.0,12192.4242,8823.885
2017-04-12,4484492.0,2464546.0,122218.0,0.0,1539803.0,119157.0,12192.7944,8825.8525
2017-04-19,4479270.0,2464638.0,164543.0,0.0,1540105.0,229485.0,12198.8668,8840.5766
2017-04-26,4470142.0,2464730.0,234219.0,0.0,1540787.0,270845.0,12196.7458,8847.3751
2017-05-03,4471246.0,2464792.0,244655.0,0.0,1543435.0,203408.0,12213.7214,8859.6282
2017-05-10,4473459.0,2464815.0,199013.0,62.0,1546600.0,188256.0,12225.443,8863.0769
2017-05-17,4467108.0,2464638.0,186080.0,0.0,1547448.0,172891.0,12241.5194,8866.4569
2017-05-24,4470852.0,2464660.0,167165.0,62.0,1548396.0,163058.0,12257.6332,8879.501
2017-05-31,4459914.0,2464696.0,170984.0,0.0,1554937.0,189831.0,12255.5923,8875.6077
2017-06-07,4462443.0,2464783.0,152444.0,0.0,1555595.0,154760.0,12239.4213,8873.3838
2017-06-14,4476269.0,2464871.0,153646.0,0.0,1554611.0,163941.0,12246.8113,8875.8105
2017-06-21,4474257.0,2464958.0,212275.0,0.0,1554733.0,225126.0,12254.2208,8893.6194
2017-06-28,4463347.0,2465046.0,208365.0,0.0,1555900.0,197597.0,12249.9791,8892.6132
2017-07-05,4467272.0,2465096.0,177006.0,0.0,1562930.0,165044.0,12266.4978,8907.8804
2017-07-12,4466702.0,2465121.0,171033.0,0.0,1564969.0,162156.0,12284.1168,8918.7926
2017-07-19,4476903.0,2465145.0,180400.0,0.0,1561918.0,189282.0,12296.6114,8928.3504
2017-07-26,4465284.0,2465170.0,191404.0,0.0,1560553.0,183534.0,12301.6713,8935.2326
2017-08-02,4466846.0,2465195.0,180348.0,0.0,1562785.0,165407.0,12313.1918,8943.0175
2017-08-09,4469083.0,2465221.0,149862.0,0.0,1565345.0,139553.0,12315.0448,8950.8065
2017-08-16,4462871.0,2465247.0,130954.0,0.0,1565711.0,96029.0,12315.7796,8949.2968
2017-08-23,4463837.0,2465273.0,82077.0,0.0,1565414.0,67930.0,12336.9051,8960.7256
2017-08-30,4452360.0,2465300.0,61057.0,0.0,1567186.0,66877.0,12333.8715,8964.9503
2017-09-06,4453474.0,2465289.0,37563.0,0.0,1575100.0,38662.0,12348.6612,8977.5684
2017-09-13,4471174.0,2465468.0,70232.0,0.0,1579472.0,73220.0,12342.8069,8974.5735
2017-09-20,4458576.0,2465448.0,127782.0,0.0,1579663.0,151204.0,12397.5858,9012.1808
2017-09-27,4455661.0,2465427.0,164652.0,0.0,1578946.0,155159.0,12398.166,9011.7851
2017-10-04,4460422.0,2465467.0,160433.0,0.0,1580355.0,154619.0,12416.6115,9029.3828
2017-10-11,4459415.0,2465554.0,169766.0,0.0,1584770.0,155307.0,12438.9887,9045.3976
2017-10-18,4469723.0,2465641.0,178974.0,0.0,1584349.0,196106.0,12452.2146,9059.4079
2017-10-25,4461117.0,2465727.0,196332.0,0.0,1583583.0,185092.0,12450.949,9063.3483
2017-11-01,4455887.0,2459827.0,193546.0,0.0,1585415.0,181764.0,12461.9183,9072.5626
2017-11-08,4458552.0,2459985.0,177780.0,65.0,1590168.0,160437.0,12472.1243,9083.3355
2017-11-15,4448289.0,2456641.0,174631.0,0.0,1591266.0,148165.0,12473.3925,9079.9323
2017-11-22,4450615.0,2456822.0,163579.0,0.0,1594566.0,151783.0,12485.2791,9088.4227
2017-11-29,4438592.0,2456959.0,172282.0,0.0,1599238.0,178685.0,12524.5174,9096.1175
2017-12-06,4437148.0,2454474.0,127586.0,0.0,1599572.0,122127.0,12540.2775,9102.5406
2017-12-13,4452726.0,2454256.0,76208.0,0.0,1602464.0,64734.0,12533.4378,9097.6723
2017-12-20,4447470.0,2454237.0,155612.0,0.0,1604022.0,170817.0,12543.3337,9109.691
2017-12-27,4448680.0,2454219.0,190283.0,0.0,1612120.0,186486.0,12567.937,9123.4713
2018-01-03,4443718.0,2448208.0,211566.0,0.0,1618012.0,169957.0,12565.5385,9126.9922
2018-01-10,4446062.0,2448209.0,206215.0,0.0,1614585.0,198573.0,12562.5932,9132.8667
2018-01-17,4439145.0,2447009.0,227665.0,0.0,1610647.0,256720.0,12570.4123,9145.031
2018-01-24,4441317.0,2447009.0,269118.0,0.0,1607693.0,275963.0,12573.2215,9146.0674
2018-01-31,4419225.0,2436211.0,270244.0,0.0,1605766.0,275794.0,12578.5406,9154.8997
2018-02-07,4420745.0,2436192.0,203936.0,0.0,1609040.0,202221.0,12565.7735,9159.8991
2018-02-14,4434863.0,2436173.0,197681.0,0.0,1613641.0,180845.0,12580.8801,9165.2628
2018-02-21,4411660.0,2432066.0,214677.0,0.0,1619318.0,208817.0,12580.1942,9172.6884
2018-02-28,4393401.0,2424242.0,202620.0,0.0,1623124.0,199390.0,12591.9205,9184.2751
2018-03-07,4396097.0,2424402.0,195071.0,0.0,1629472.0,187515.0,12579.4139,9180.439
2018-03-14,4407258.0,2424562.0,249929.0,0.0,1633275.0,236160.0,12592.0831,9185.7428
2018-03-21,4401222.0,2424723.0,316454.0,0.0,1634153.0,298973.0,12587.2366,9189.3347
2018-03-28,4392198.0,2424883.0,318858.0,0.0,1635251.0,300355.0,12597.1253,9212.514
2018-04-04,4386104.0,2413031.0,303916.0,0.0,1637719.0,300604.0,12636.2922,9257.8393
2018-04-11,4383684.0,2413060.0,294083.0,0.0,1639944.0,287804.0,12648.1216,9273.9852
2018-04-18,4385903.0,2413079.0,275246.0,0.0,1640416.0,350943.0,12657.2207,9280.1417
2018-04-25,4372886.0,2413218.0,359599.0,0.0,1641724.0,403067.0,12661.0759,9294.067
2018-05-02,4356129.0,2395460.0,399984.0,0.0,1643581.0,384961.0,12664.7821,9300.0123
2018-05-09,4358207.0,2395528.0,353741.0,64.0,1646695.0,338377.0,12670.9064,9299.0642
2018-05-16,4337609.0,2386966.0,337258.0,65.0,1650654.0,327748.0,12666.9841,9289.629
2018-05-23,4337301.0,2387035.0,326445.0,0.0,1653989.0,312169.0,12692.7452,9296.1432
2018-05-30,4327519.0,2387103.0,325351.0,0.0,1659475.0,332712.0,12710.9582,9307.9235
2018-06-06,4319191.0,2377872.0,294069.0,0.0,1661173.0,289454.0,12718.7979,9319.9824
2018-06-13,4324906.0,2377998.0,281188.0,0.0,1660899.0,282968.0,12735.9342,9321.3281
2018-06-20,4315896.0,2378124.0,352777.0,0.0,1660851.0,380090.0,12783.5248,9362.5512
2018-06-27,4305491.0,2378250.0,373940.0,0.0,1662164.0,362175.0,12792.0451,9362.6073
2018-07-04,4289764.0,2360377.0,336026.0,0.0,1668566.0,325543.0,12775.7724,9353.5713
2018-07-11,4291201.0,2360504.0,326476.0,0.0,1672144.0,316434.0,12808.0675,9373.8132
2018-07-18,4291615.0,2359766.0,324457.0,0.0,1668632.0,335801.0,12803.2874,9372.4332
2018-07-25,4277681.0,2359893.0,348886.0,0.0,1666885.0,338978.0,12815.0435,9380.2783
2018-08-01,4255653.0,2336876.0,351523.0,0.0,1667748.0,310204.0,12796.8409,9381.4776
2018-08-08,4258030.0,2336925.0,326471.0,0.0,1669370.0,311690.0,12803.0429,9376.7336
2018-08-15,4228924.0,2324391.0,342799.0,0.0,1670942.0,318117.0,12815.8557,9383.9987
2018-08-22,4228818.0,2324540.0,348393.0,0.0,1673672.0,334992.0,12830.0324,9398.5275
2018-08-29,4218914.0,2324589.0,342543.0,0.0,1676308.0,345255.0,12829.8774,9405.7368
2018-09-05,4208496.0,2313202.0,323764.0,0.0,1685586.0,324437.0,12841.2479,9421.2164
2018-09-12,4210812.0,2313204.0,303654.0,0.0,1686893.0,297697.0,12856.2217,9427.3131
2018-09-19,4208059.0,2313206.0,335878.0,0.0,1685089.0,399519.0,12865.4484,9433.3306
2018-09-26,4192909.0,2313208.0,370031.0,0.0,1684491.0,367243.0,12866.4219,9439.0432
2018-10-03,4174704.0,2294210.0,368007.0,0.0,1686642.0,350281.0,12894.4479,9467.0059
2018-10-10,4176906.0,2294227.0,324721.0,0.0,1691826.0,308869.0,12895.2635,9469.4345
2018-10-17,4175446.0,2294245.0,332923.0,0.0,1691137.0,360638.0,12897.2542,9472.2245
2018-10-24,4173070.0,2294215.0,369576.0,0.0,1689730.0,360681.0,12925.111,9485.5591
2018-10-31,4139731.0,2270399.0,373368.0,0.0,1691324.0,366596.0,12919.6739,9498.1694
2018-11-07,4141936.0,2270436.0,319984.0,0.0,1696620.0,316157.0,12913.0035,9492.0715
2018-11-14,4145892.0,2270420.0,341094.0,0.0,1700939.0,328686.0,12947.5139,9507.7813
2018-11-21,4106198.0,2253085.0,330202.0,0.0,1702783.0,317331.0,12973.3301,9524.4499
2018-11-28,4097170.0,2253117.0,340596.0,0.0,1706067.0,332336.0,12972.2468,9520.9912
2018-12-05,4086044.0,2240551.0,337564.0,66.0,1704449.0,328613.0,13007.498,9546.549
2018-12-12,4088314.0,2240606.0,334967.0,0.0,1704984.0,322663.0,13044.7487,9560.0507
2018-12-19,4084274.0,2240661.0,350714.0,0.0,1705712.0,396293.0,13072.0356,9564.3829
2018-12-26,4075636.0,2240717.0,374085.0,0.0,1712424.0,368236.0,13114.2197,9599.4239
2019-01-02,4058378.0,2222517.0,379902.0,0.0,1719039.0,382616.0,13150.4053,9623.0498
2019-01-09,4056563.0,2222412.0,356698.0,0.0,1715446.0,349443.0,13169.6371,9632.2277
2019-01-16,4050044.0,2220219.0,351180.0,0.0,1706753.0,396414.0,13184.2082,9636.3006
2019-01-23,4047052.0,2220115.0,389626.0,0.0,1704763.0,402227.0,13193.3189,9653.0188
2019-01-30,4039678.0,2220012.0,403276.0,0.0,1702628.0,411384.0,13180.2072,9646.5906
2019-02-06,4026350.0,2205713.0,352375.0,0.0,1703372.0,353896.0,13203.5932,9663.1749
2019-02-13,4028431.0,2205604.0,359109.0,0.0,1706086.0,375119.0,13234.1103,9677.7372
2019-02-20,3981420.0,2182201.0,333896.0,0.0,1710847.0,331003.0,13237.3877,9685.8004
2019-02-27,3974590.0,2182092.0,310574.0,0.0,1710832.0,266024.0,13236.8447,9684.6919
2019-03-06,3969134.0,2175420.0,220045.0,0.0,1714772.0,213611.0,13242.2811,9688.2582
2019-03-13,3971559.0,2175479.0,245972.0,0.0,1719885.0,238381.0,13260.4596,9686.2016
2019-03-20,3962748.0,2175537.0,303623.0,0.0,1720603.0,314749.0,13295.161,9721.1955
2019-03-27,3955617.0,2175596.0,310868.0,0.0,1721789.0,295593.0,13284.7421,9707.8698
2019-04-03,3935509.0,2153308.0,310188.0,0.0,1724746.0,270470.0,13293.1334,9711.3024
2019-04-10,3936784.0,2153443.0,262617.0,0.0,1726694.0,245664.0,13294.5309,9697.4571
2019-04-17,3931827.0,2153409.0,285264.0,0.0,1726996.0,369365.0,13330.6534,9715.7917
2019-04-24,3928273.0,2153544.0,378602.0,0.0,1727199.0,398916.0,13356.6503,9725.4733
2019-05-01,3889691.0,2123954.0,400498.0,0.0,1728432.0,368764.0,13365.1049,9745.5622
2019-05-08,3892216.0,2124129.0,348357.0,65.0,1731386.0,344461.0,13381.7837,9748.4163
2019-05-15,3864749.0,2114444.0,323786.0,0.0,1731597.0,294969.0,13405.4888,9767.4989
2019-05-22,3860435.0,2114569.0,282864.0,0.0,1732141.0,264581.0,13414.3266,9778.6904
2019-05-29,3851444.0,2114744.0,247777.0,0.0,1737577.0,249011.0,13407.6792,9774.6952
2019-06-05,3847645.0,2109785.0,223638.0,0.0,1738643.0,207647.0,13423.6567,9778.535
2019-06-12,3849955.0,2109957.0,187560.0,0.0,1737227.0,173062.0,13445.9848,9795.4028
2019-06-19,3844016.0,2110084.0,198398.0,0.0,1736958.0,258641.0,13472.2098,9803.1264
2019-06-26,3826817.0,2110256.0,248302.0,0.0,1738215.0,240909.0,13504.4235,9828.4265
2019-07-03,3813198.0,2095393.0,245306.0,0.0,1745276.0,220911.0,13512.04,9825.777
2019-07-10,3815038.0,2095448.0,211115.0,0.0,1750951.0,195226.0,13513.6168,9826.6252
2019-07-17,3808110.0,2093984.0,197005.0,0.0,1747344.0,206203.0,13504.8756,9824.2199
2019-07-24,3803436.0,2094051.0,193362.0,0.0,1745231.0,178227.0,13536.4583,9839.5618
2019-07-31,3779102.0,2080700.0,163763.0,0.0,1745687.0,176662.0,13552.9257,9855.5434
2019-08-07,3781543.0,2080704.0,131704.0,0.0,1748048.0,133077.0,13568.7344,9868.3376
2019-08-14,3786018.0,2080710.0,129957.0,0.0,1747676.0,130981.0,13590.7943,9873.1329
2019-08-21,3764866.0,2088920.0,125725.0,0.0,1749182.0,131447.0,13629.9162,9896.5162
2019-08-28,3759946.0,2095130.0,145957.0,0.0,1751555.0,150146.0,13638.2417,9883.8925
2019-09-04,3761508.0,2095164.0,148740.0,0.0,1760653.0,174779.0,13662.8984,9893.3112
2019-09-11,3769673.0,2101169.0,185342.0,0.0,1766237.0,183581.0,13689.8543,9896.3152
2019-09-18,3844695.0,2105826.0,250226.0,75000.0,1762096.0,303057.0,13729.9973,9915.0113
2019-09-25,3857715.0,2107683.0,314189.0,105000.0,1761662.0,305810.0,13749.2369,9934.3458
2019-10-02,3945831.0,2117130.0,335171.0,181050.0,1762796.0,335185.0,13746.7715,9931.8398
2019-10-09,3949955.0,2121485.0,318191.0,178650.0,1766295.0,297389.0,13740.8768,9932.4882
2019-10-16,3966471.0,2123085.0,324604.0,197700.0,1770761.0,361497.0,13757.4433,9956.3162
2019-10-23,3968700.0,2149188.0,377985.0,178204.0,1771533.0,375170.0,13773.0411,9963.0286
2019-10-30,4019823.0,2175491.0,389872.0,215500.0,1776039.0,400616.0,13775.9702,9971.9336
2019-11-06,4039443.0,2194318.0,377029.0,215160.0,1782249.0,378184.0,13791.552,9981.9208
2019-11-13,4047882.0,2201529.0,381955.0,209609.0,1786866.0,370185.0,13814.3541,9978.3044
2019-11-20,4030249.0,2220361.0,368813.0,199159.0,1785488.0,357551.0,13821.1841,9988.4931
2019-11-27,4052875.0,2248498.0,360941.0,207243.0,1787801.0,358896.0,13850.2775,10011.6106
2019-12-04,4065696.0,2259853.0,346971.0,208007.0,1793186.0,338453.0,13856.2648,10008.2126
2019-12-11,4095491.0,2282196.0,326865.0,212957.0,1791932.0,304160.0,13897.175,10044.9071
2019-12-18,4137052.0,2300678.0,332592.0,236662.0,1792816.0,378573.0,13852.9928,10029.0809
2019-12-25,4165591.0,2328862.0,367820.0,234969.0,1799105.0,351934.0,13859.0527,10030.9013
2020-01-01,4173626.0,2328933.0,382553.0,255619.0,1805880.0,403853.0,13851.4063,10030.7599
2020-01-08,4149544.0,2347714.0,367002.0,210587.0,1804965.0,350840.0,13857.6727,10044.1922
2020-01-15,4175850.0,2362635.0,350987.0,229468.0,1797216.0,380802.0,13875.8697,10039.4229
2020-01-22,4145912.0,2381020.0,403941.0,186076.0,1794685.0,411708.0,13890.7466,10053.7108
2020-01-29,4151630.0,2409108.0,432061.0,175125.0,1792176.0,450537.0,13897.3482,10053.7657
2020-02-05,4166707.0,2427880.0,413322.0,170250.0,1792586.0,416585.0,13922.5956,10069.5409
2020-02-12,4182689.0,2442621.0,411237.0,164400.0,1794356.0,404341.0,13906.3084,10064.1618
2020-02-19,4171570.0,2451688.0,428805.0,163900.0,1798097.0,421051.0,13953.3778,10087.9973
2020-02-26,4158637.0,2474060.0,439365.0,143440.0,1798896.0,387615.0,13974.8145,10085.4443
2020-03-04,4241507.0,2502624.0,374515.0,195000.0,1803470.0,381302.0,14066.751,10111.4838
2020-03-11,4311911.0,2523031.0,380556.0,242375.0,1814015.0,372337.0,14128.8995,10151.4873
2020-03-18,4668212.0,2640771.0,362576.0,441945.0,1827086.0,401354.0,14382.4833,10396.9472
2020-03-25,5254278.0,2978372.0,390252.0,352355.0,1859732.0,384890.0,14663.1795,10630.4319
2020-04-01,5811607.0,3340832.0,429267.0,263050.0,1876839.0,506933.0,14732.8342,10720.4506
2020-04-08,6083141.0,3634386.0,698578.0,192751.0,1880963.0,827178.0,14711.8943,10725.3591
2020-04-15,6367887.0,3788858.0,889815.0,181100.0,1884887.0,856155.0,14722.9034,10748.8917
2020-04-22,6573136.0,3909352.0,901331.0,157500.0,1890850.0,949999.0,14809.0511,10817.6515
2020-04-29,6655929.0,3971419.0,997507.0,158202.0,1903359.0,1076232.0,14856.8185,10840.5646
2020-05-06,6721420.0,4020191.0,1127490.0,172700.0,1916001.0,1143268.0,14895.6654,10878.8561
2020-05-13,6934227.0,4057268.0,1177494.0,157354.0,1925637.0,1138172.0,14877.365,10873.4359
2020-05-20,7037258.0,4089331.0,1194410.0,157351.0,1933167.0,1193297.0,14857.1451,10829.8299
2020-05-27,7097316.0,4109512.0,1310491.0,181101.0,1944109.0,1326897.0,14839.5963,10804.7921
2020-06-03,7165217.0,4134356.0,1434823.0,211550.0,1949684.0,1431462.0,14842.8809,10759.66
2020-06-10,7168936.0,4150409.0,1506558.0,167300.0,1953842.0,1504569.0,14856.7205,10736.4717
2020-06-17,7094690.0,4169340.0,1560850.0,79053.0,1956796.0,1565306.0,14865.0516,10692.8772
2020-06-24,7082302.0,4197404.0,1623942.0,70201.0,1961158.0,1586573.0,14855.3661,10654.2643
2020-07-01,7009040.0,4213220.0,1657620.0,61201.0,1967076.0,1656747.0,14866.1139,10621.0903
2020-07-08,6920716.0,4231355.0,1653098.0,0.0,1974690.0,1624404.0,14884.9372,10620.5137
2020-07-15,6958604.0,4253229.0,1655320.0,2.0,1978510.0,1740455.0,14920.1895,10616.999
2020-07-22,6964755.0,4265878.0,1804944.0,0.0,1982873.0,1777180.0,14924.4116,10605.5713
2020-07-29,6949032.0,4293563.0,1816687.0,0.0,1988190.0,1792434.0,14910.5826,10578.0434
2020-08-05,6945237.0,4305651.0,1745228.0,0.0,1996626.0,1706637.0,14936.911,10576.9583
2020-08-12,6957277.0,4320093.0,1669733.0,0.0,2003019.0,1635143.0,14919.6276,10576.4285
2020-08-19,7010637.0,4345544.0,1643505.0,0.0,2007458.0,1636393.0,14922.1786,10550.3566
2020-08-26,6990418.0,4358559.0,1622690.0,0.0,2010991.0,1607449.0,14926.8952,10536.2707
2020-09-02,7017492.0,4386637.0,1639159.0,0.0,2016895.0,1651823.0,14963.3583,10520.5859
2020-09-09,7010614.0,4393621.0,1611083.0,2.0,2026998.0,1570533.0,14977.5704,10525.6188
2020-09-16,7064475.0,4407005.0,1614855.0,0.0,2029078.0,1692809.0,14966.0204,10512.3476
2020-09-23,7093161.0,4431523.0,1680688.0,0.0,2028366.0,1661732.0,14971.319,10504.4343
2020-09-30,7056129.0,4445477.0,1679152.0,1000.0,2029894.0,1781679.0,14971.2727,10489.9285
2020-10-07,7074649.0,4469848.0,1697074.0,1059.0,2034870.0,1687434.0,14972.2976,10470.6881
2020-10-14,7151426.0,4484978.0,1680998.0,1000.0,2041041.0,1647937.0,14967.2886,10446.8171
2020-10-21,7177265.0,4509778.0,1724792.0,1000.0,2042036.0,1699497.0,14978.7611,10447.2706
2020-10-28,7146306.0,4527186.0,1680933.0,1000.0,2042858.0,1653039.0,14980.4551,10420.4279
2020-11-04,7157479.0,4538087.0,1621346.0,1000.0,2046746.0,1618568.0,15014.5031,10405.1125
2020-11-11,7175417.0,4552731.0,1600837.0,1000.0,2054172.0,1570768.0,15022.7262,10418.6411
2020-11-18,7243080.0,4584423.0,1556892.0,1000.0,2059539.0,1546924.0,15026.4339,10382.003
2020-11-25,7216480.0,4606580.0,1517215.0,1000.0,2062076.0,1484036.0,15023.3606,10361.6597
2020-12-02,7222414.0,4614410.0,1531053.0,1000.0,2067119.0,1557239.0,15035.1781,10347.6917
2020-12-09,7242658.0,4630538.0,1534243.0,1000.0,2066294.0,1502361.0,15023.4211,10339.7178
2020-12-16,7362592.0,4662841.0,1529698.0,1000.0,2066397.0,1615873.0,15041.5483,10341.2798
2020-12-23,7404039.0,4682881.0,1602407.0,1000.0,2071351.0,1583308.0,15044.1171,10340.3883
2020-12-30,7363351.0,4688916.0,1591055.0,1000.0,2081471.0,1613514.0,15061.4438,10342.342
2021-01-06,7334809.0,4699421.0,1669327.0,1000.0,2090412.0,1607396.0,15080.1842,10339.2745
2021-01-13,7333968.0,4723733.0,1589421.0,1000.0,2091674.0,1575875.0,15070.561,10325.5295
2021-01-20,7414942.0,4743552.0,1626906.0,1000.0,2094987.0,1638331.0,15084.0641,10320.137
2021-01-27,7404926.0,4766107.0,1633540.0,1000.0,2097065.0,1613377.0,15127.3023,10327.5642
2021-02-03,7410598.0,4772074.0,1625325.0,1000.0,2097391.0,1629729.0,15171.3285,10346.657
2021-02-10,7442225.0,4798901.0,1608906.0,800.0,2099338.0,1576744.0,15193.6236,10363.5462
2021-02-17,7557402.0,4824057.0,1567041.0,500.0,2102025.0,1568893.0,15224.4813,10375.5051
2021-02-24,7590111.0,4844574.0,1529977.0,500.0,2102111.0,1439646.0,15248.8811,10379.2942
2021-03-03,7557524.0,4867279.0,1429549.0,500.0,2102269.0,1420238.0,15297.4752,10382.9094
2021-03-10,7579901.0,4889007.0,1360064.0,500.0,2104182.0,1310273.0,15320.7252,10387.8331
2021-03-17,7693506.0,4911633.0,1272583.0,0.0,2109456.0,1089501.0,15332.5923,10355.5359
2021-03-24,7719622.0,4921302.0,1061138.0,0.0,2121901.0,1031908.0,15366.4028,10364.8879
2021-03-31,7688988.0,4942277.0,1025727.0,0.0,2138600.0,1121951.0,15374.0067,10366.6621
2021-04-07,7708882.0,4959033.0,1010103.0,0.0,2146904.0,954968.0,15374.7956,10358.3125
2021-04-14,7793104.0,4973499.0,925094.0,0.0,2153123.0,921685.0,15406.1453,10341.9484
2021-04-21,7820948.0,5000306.0,1015902.0,0.0,2158169.0,1003443.0,15417.5273,10330.4821
2021-04-28,7780962.0,5014762.0,967689.0,0.0,2161081.0,932287.0,15451.9919,10342.8263
2021-05-05,7810486.0,5040418.0,953689.0,0.0,2164899.0,946134.0,15506.5524,10353.9646
2021-05-12,7830663.0,5054395.0,898779.0,1.0,2168172.0,864253.0,15537.422,10373.2152
2021-05-19,7922883.0,5071821.0,866119.0,0.0,2168571.0,860833.0,15564.1666,10375.1349
2021-05-26,7903541.0,5087157.0,812473.0,46.0,2170094.0,778912.0,15575.0737,10367.6295
2021-06-02,7935703.0,5119023.0,783235.0,0.0,2176844.0,812087.0,15587.3721,10356.9225
2021-06-09,7952327.0,5129891.0,730235.0,0.0,2180008.0,673555.0,15605.2791,10367.4247
2021-06-16,8064257.0,5153771.0,653889.0,0.0,2178509.0,765114.0,15579.7001,10329.3145
2021-06-23,8101945.0,5163445.0,734689.0,0.0,2178345.0,733877.0,15579.0751,10324.5281
2021-06-30,8078544.0,5183385.0,745962.0,0.0,2180510.0,851929.0,15628.0136,10354.0564
2021-07-07,8097773.0,5201725.0,753364.0,0.0,2186766.0,724898.0,15644.3402,10357.7196
2021-07-14,8201651.0,5222570.0,704918.0,0.0,2187446.0,657542.0,15657.1096,10362.5694
2021-07-21,8240530.0,5242987.0,678103.0,0.0,2185203.0,616294.0,15656.36,10373.9256
2021-07-28,8221473.0,5263740.0,578204.0,0.0,2185055.0,536966.0,15691.9809,10393.1755
2021-08-04,8235073.0,5277635.0,492668.0,0.0,2186986.0,505871.0,15718.8798,10401.284
2021-08-11,8257159.0,5303495.0,434919.0,0.0,2188461.0,389747.0,15722.8961,10409.6443
2021-08-18,8342598.0,5323651.0,338808.0,0.0,2187796.0,313651.0,15753.2297,10411.0064
2021-08-25,8332743.0,5346372.0,301430.0,0.0,2187140.0,258200.0,15777.3778,10425.111
2021-09-01,8349173.0,5365670.0,277650.0,0.0,2189328.0,296934.0,15831.4416,10439.9414
2021-09-08,8357314.0,5372741.0,253496.0,0.0,2196053.0,200702.0,15834.9126,10446.094
2021-09-15,8448770.0,5391872.0,230328.0,0.0,2197306.0,344668.0,15865.451,10453.3806
2021-09-22,8489824.0,5413374.0,308022.0,0.0,2195557.0,272679.0,15873.121,10443.2139
2021-09-29,8447981.0,5431056.0,197744.0,0.0,2195865.0,173745.0,15942.5254,10467.6794
2021-10-06,8464032.0,5449277.0,135582.0,0.0,2198301.0,95854.0,15983.0817,10473.544
2021-10-13,8480942.0,5465924.0,77858.0,0.0,2203462.0,72460.0,16029.3725,10498.8906
2021-10-20,8564943.0,5499267.0,83386.0,0.0,2203975.0,117364.0,16075.1049,10508.051
2021-10-27,8556181.0,5513329.0,213291.0,0.0,2203811.0,236495.0,16087.5566,10515.7352
2021-11-03,8574871.0,5533219.0,280205.0,0.0,2205698.0,286959.0,16160.6331,10550.3016
2021-11-10,8663117.0,5552607.0,259293.0,0.0,2209842.0,231421.0,16169.6767,10557.5773
2021-11-17,8674970.0,5573525.0,211453.0,0.0,2214496.0,178972.0,16205.8105,10579.6591
2021-11-24,8681771.0,5578900.0,164087.0,0.0,2216125.0,141042.0,16245.6236,10598.5767
2021-12-01,8650402.0,5592119.0,152651.0,1.0,2220650.0,159148.0,16286.3192,10630.2269
2021-12-08,8664524.0,5604169.0,115117.0,1.0,2220425.0,125144.0,16301.546,10655.5989
2021-12-15,8756666.0,5638289.0,104798.0,0.0,2219724.0,58294.0,16376.3107,10692.4507
2021-12-22,8790495.0,5649823.0,84954.0,0.0,2224823.0,197516.0,16438.7047,10728.8699
2021-12-29,8757460.0,5652272.0,211849.0,0.0,2233464.0,283995.0,16476.5872,10761.5791
2022-01-05,8765721.0,5661277.0,389751.0,0.0,2236761.0,434757.0,16550.1477,10770.6628
2022-01-12,8788278.0,5684737.0,456401.0,1.0,2234409.0,489679.0,16564.6955,10785.6716
2022-01-19,8867834.0,5693341.0,488697.0,1.0,2232291.0,580171.0,16569.01,10785.736
2022-01-26,8860485.0,5716217.0,614877.0,0.0,2230643.0,639620.0,16577.1372,10791.4903
2022-02-02,8873211.0,5728109.0,675773.0,0.0,2228661.0,710267.0,16605.8557,10800.4588
2022-02-09,8878009.0,5731864.0,686384.0,0.0,2230158.0,679019.0,16631.7173,10819.3192
2022-02-16,8911033.0,5738619.0,692541.0,0.0,2231898.0,709261.0,16647.0747,10829.2523
